1.0	-4.268354811354582	-3.781973187203855	-3.699342608637435	-3.6938769903614346	-3.2271555757996655	-3.222398991108289	-2.538726097009402	-2.5166683172874267	-2.057932586345374	-2.038220882328371	1.9990100035607106	2.0201521130165947	2.4793584383093967	2.4991159338159585	3.181660666141559	3.1908647318036585	3.6502035797214023	3.6664777967269	3.7431238821988035	4.229817196379377	0.9119805738855139	-0.7108184735990352	0.8471534389422725	0.7066092903410526	-0.8494943111793123	-0.8818995874438039	0.9108634025512561	0.8495701635804711	-0.9011853479067637	-0.8352401104020697	0.8994678662253871	0.8387381512736894	-0.9139768428578916	-0.8483281917503178	0.8611695590105737	0.8732311323777181	-0.69607640703813	-0.8798715921752438	0.725558299659752	-0.9074510134951193
2.0	-4.264581675847213	-3.77864582845587	-3.7087086107974336	-3.6773944634012183	-3.237640375281628	-3.2053510291523173	-2.54384531749605	-2.5066979359542785	-2.064220514817185	-2.027308272307722	1.988376157481483	2.026158489759543	2.4689541928396563	2.504671613506084	3.1663807599055938	3.199581656776842	3.6373606119525332	3.6721995224470136	3.739800990339475	4.226044322741219	0.9120184152506471	-0.6880868717444764	0.7385830261058755	0.7924076584375828	-0.8640531715010578	-0.8672664216765434	0.8978910139580171	0.8626716737916839	-0.8841601175315709	-0.8523297926605926	0.8877683044411242	0.8504956971467719	-0.8999761531058588	-0.8624479265560995	0.86464692391686	0.8696734385809555	-0.7682503586090739	-0.7848562598027121	0.7027553422571178	-0.9074844206986491
3.0	-4.253282807382678	-3.768894907970881	-3.7128830830240327	-3.6516796017707644	-3.243622363248962	-3.1797004427171593	-2.549747722116404	-2.486261341157859	-2.071477923814472	-2.006191218206892	1.9673991336256318	2.0332717131095777	2.4482662289248873	2.5108294922518475	3.1409637158981933	3.2053292879229103	3.6124499165714745	3.6755885203538003	3.730033445788695	4.214744251201631	0.9121317136958732	-0.6042720444209297	0.6311458981561646	0.8158960883335039	-0.8659090766143215	-0.8651723179921987	0.889725317451648	0.8712111508738347	-0.8744257092620085	-0.8622433417519875	0.882724135624632	0.8557103701313116	-0.8931073640503935	-0.869679127663277	0.8644664208606953	0.8696233149657039	-0.8050597632281009	-0.6646006103327041	0.6194183440905607	-0.907583398868007
4.0	-4.234508168504445	-3.753503256087443	-3.7087323736278615	-3.6192145585577293	-3.2430047432452787	-3.1476257745786578	-2.5517330492629355	-2.460097563581483	-2.074860706980804	-1.9797499514560295	1.9410016555390341	2.036605169041728	2.422007135601955	2.512915754211006	3.108969585821916	3.204629283155256	3.580261421245681	3.6711881130021826	3.7146193748371323	4.1959669476653225	0.9123178878846017	-0.4079712678404716	0.4216804731274831	0.8288198826147712	-0.866887523871498	-0.8637705798076305	0.8859598670686823	0.8755684975465985	-0.8692402516765972	-0.8676927804764909	0.8819565512435431	0.8567309483892689	-0.8908907724251016	-0.872474587258196	0.8636810937090305	0.8700061158521518	-0.8229027712174934	-0.44824593741995494	0.42110030554885386	-0.9077451509915312
5.0	-4.2083412415748676	-3.734074642418494	-3.6946289575387627	-3.580242539307889	-3.235740832163258	-3.109310279805457	-2.54906164220485	-2.4290111274004627	-2.073747416236218	-1.9486663688162347	1.9099288509185217	2.0354741846583497	2.3908805606800083	2.5102916020738983	3.070694800881277	3.1973217330149515	3.5414227116746835	3.656932729393346	3.695216275656189	4.169795892753818	0.9125726134871769	-0.046043500157337935	0.05131829159118217	0.836882202963133	-0.8675555201553625	-0.8624568141392396	0.8838023794656868	0.8784890257260015	-0.8654411744343485	-0.8717882214709998	0.8827440864382258	0.8562264432132928	-0.8902922874017833	-0.8738212319455905	0.8626515725329424	0.8704236176945527	-0.8332641077521439	-0.06578463897782476	0.04930224633462583	-0.9079649830121241
6.0	-4.174899333971484	-3.712116397684313	-3.6691730761858707	-3.534964423783257	-3.221848359252091	-3.064928183863537	-2.541548682279781	-2.39327817992337	-2.067989508608914	-1.913174137115912	1.8744325010066705	2.029712134013407	2.3551322159781183	2.5028026093546525	3.026337319653746	3.1834005671509154	3.4962208490093705	3.631299649889777	3.6733683429737214	4.136348387876686	0.9128897899328915	0.35464497965439806	-0.3551191039550251	0.8420902095167933	-0.8680015691527588	-0.8610857546315219	0.8823628386573873	0.8807908288402287	-0.8620720576236572	-0.8754064967646554	0.8843125039135216	0.8548917573349915	-0.890413624265547	-0.8745454398151272	0.8614330842363138	0.8707637219684892	-0.8397219300860939	0.350913133795207	-0.3604906138537633	-0.9082362577021061
7.0	-4.134334026327954	-3.687075302301567	-3.6331100142768307	-3.483586918211146	-3.2013815758620634	-3.014673376809565	-2.5291399180259013	-2.353071319422045	-2.0575464252664553	-1.87342410070936	1.834670154888487	2.019271817454794	2.3149231763804137	2.4904059689025466	2.9760990861038534	3.1629118969260017	3.4448917832038073	3.595083295122995	3.6484440877757462	4.095776004692775	0.9132614933273994	0.6056660411857115	-0.6102191360574531	0.8454038728101072	-0.8682183865514137	-0.8595829467464173	0.8812748184103047	0.8827355076730037	-0.8586914875405401	-0.8788744295918315	0.8863793406988209	0.8528954053503507	-0.8908741372998933	-0.8749233525911975	0.8600182965163818	0.8709518755413356	-0.843783903345391	0.6071460220900698	-0.6120145653140483	-0.908550328565287
8.0	-4.086831785355536	-3.6574458187972763	-3.5882133945694035	-3.42633287212774	-3.174428197478208	-2.958763540549766	-2.5118339751214807	-2.308538100029436	-2.042423220310824	-1.8295472551857568	1.7907758221891354	2.0041553837097186	2.2703956922812774	2.4731054796940057	2.9202012999906173	3.1359398097418456	3.3876708386334173	3.5500909892684613	3.6188919386690896	4.048265199586401	0.913677915179783	0.7284448365586469	-0.735980459859924	0.8473147942788356	-0.8681514917924703	-0.8578864279033289	0.8803403272947761	0.8843694836458267	-0.8549894107253646	-0.8823389098603657	0.8888182081234217	0.8502019147566295	-0.8914315824647125	-0.8750464753879194	0.858373679190126	0.870904753247294	-0.84617250390518	0.7317851467634012	-0.7333373447994657	-0.9088964523400025
9.0	-4.032614769959055	-3.62235017559313	-3.535703485746952	-3.3634453994447977	-3.1411095449073283	-2.8974413514914774	-2.4896621718907115	-2.2598224015323742	-2.0226549575960444	-1.7816710162232479	1.7428784783040325	1.9843965109565849	2.221690785089848	2.4509351107945285	2.8588884549405496	3.102603667779753	3.3248073097873596	3.4975276092613434	3.583843519717181	3.994038121992444	0.9141272867314506	0.7892441589140902	-0.7990145048332914	0.8480482020911935	-0.867698607833659	-0.8559299355977642	0.8794218226292382	0.8856072330606922	-0.8506574776403086	-0.885872492041504	0.8915614854307353	0.8466455975761824	-0.891853990984959	-0.874925462230431	0.8564466280791595	0.8705053184276887	-0.8472231125722538	0.7940036033324963	-0.7931740741676231	-0.9092616783711367
10.0	-3.971941867254577	-3.581485800499118	-3.476300713946467	-3.2951903416272272	-3.1015813708721764	-2.830975246142662	-2.462682498036623	-2.207072215238784	-1.9983021198250346	-1.7299244054373735	1.6911080515916748	1.9600550500671934	2.168954643305336	2.4239543258843383	2.792430063018	3.0630579636653144	3.256570477557166	3.4380968861735135	3.5430097585233646	3.933353653332684	0.9145957891041094	0.8220473831934075	-0.8335277252459287	0.847633083471647	-0.8666856672286666	-0.8536341783170722	0.8784005339734912	0.8862265329663209	-0.8453068545857121	-0.8895107425278105	0.894565526435493	0.8419215479912713	-0.8918398510766279	-0.8745243506590353	0.8541645955502304	0.8695701284476377	-0.84702093993197	0.8280588228035742	-0.8255029214089534	-0.9096307129554042
