1.0	-4.261450968621066	-3.7743002609739964	-3.7073807602822386	-3.673260112137548	-3.233565805428481	-3.2025637238076854	-2.5288488454449753	-2.512317921398285	-2.0469075158929693	-2.034899711178358	2.009128673482304	2.0234115847442515	2.4906315202554357	2.5010921757189615	3.179690722772141	3.207215692763709	3.653045411936766	3.6764019266416317	3.751619659929516	4.236767619883362	0.9081316174517965	-0.7305158712717681	0.8125064830409287	0.7658160298847205	-0.8485845799145972	-0.8840179026542877	0.8643058702675326	0.8989760533006309	-0.8439323740035117	-0.895137050975006	0.8483668521524145	0.8870558150271264	-0.85264084741486	-0.906697081012818	0.8494002065130459	0.8837399442292734	-0.7988381476681684	-0.7155451198276718	0.6690105631150629	-0.9114004602398473
2.0	-4.257677199161023	-3.7709696884703128	-3.709807354307223	-3.663718705884561	-3.2370843598666275	-3.1924789382666923	-2.535239793812565	-2.5010798536608227	-2.0553436598015713	-2.0218409525431387	1.9967494853564491	2.03116753982818	2.4776454961059247	2.5092308339015412	3.169055361677393	3.211286384687051	3.6418896484480507	3.6803750403963287	3.7483549246559376	4.232995153680156	0.9081659752831162	-0.7070722866519586	0.7674913121465605	0.7873512464855934	-0.8545448109995446	-0.8779856067901043	0.8727333906214575	0.8906763797852221	-0.8585590906549889	-0.8805717922217632	0.8615750483461166	0.8739073273451606	-0.8715427748573393	-0.8879143701323657	0.8547266380910488	0.8783302920700164	-0.8073171545807665	-0.681166001960021	0.6431540373294311	-0.9114377586548794
3.0	-4.246376170825872	-3.761220181165694	-3.710990048881012	-3.6409955570614194	-3.2404490477619126	-3.169443105834647	-2.5417718879050284	-2.4800193065955316	-2.0633992031314703	-1.9999245747594623	1.97504609639974	2.039012755079837	2.4560023779321316	2.5163412952140995	3.1455828596495357	3.215090184459904	3.6178983755595717	3.682664716976327	3.7387634388275295	4.221696346785881	0.9082687504011289	-0.6189598550591746	0.6548475145789502	0.8117609804287022	-0.8599121377549709	-0.8723862027840934	0.8759524070444326	0.8878273063624188	-0.8609183300443881	-0.8783832979293187	0.8674934726724315	0.8681657753129055	-0.8767798464161892	-0.8830418197628793	0.8581328578447373	0.8746852203531502	-0.8202783682303931	-0.5766923061318827	0.5517660935780996	-0.9115482144636622
4.0	-4.2275978300366654	-3.7459103901121997	-3.7054855914300875	-3.6098066095481167	-3.238753671658557	-3.138444090503408	-2.5440084329214185	-2.453611799941651	-2.067093103078821	-1.9731677921421769	1.9483749359662133	2.04262694971651	2.42936770492497	2.5187968157592655	3.1143790584467372	3.2136030008396768	3.586119719600815	3.6775664412961517	3.7236328950122464	4.202921152773009	0.9084372066093257	-0.40557318121704566	0.42630143750680183	0.8266994685819465	-0.8628497282037645	-0.8690349276290152	0.8770098801615303	0.8873553666091698	-0.8605013933811508	-0.8790502278515481	0.8711750342101839	0.8647483581179216	-0.8793836518867486	-0.881020847223981	0.859118777013483	0.8732833686573789	-0.8302623655857881	-0.36344816261417506	0.3487247927849933	-0.9117292046595017
5.0	-4.201425632690025	-3.7268039026352184	-3.690388431426088	-3.571513324741897	-3.230921187072842	-3.100695399459953	-2.541463418286553	-2.4224082736073322	-2.066142754453338	-1.9419137081135247	1.9171709739720448	2.041635644838041	2.398040037964864	2.5163636926728175	3.0765216251894487	3.205883783545431	3.5475129857782957	3.662844352547091	3.7044592661776474	4.176753032763603	0.9086667554281114	-0.01109474222480579	0.02229829375219837	0.8358788157769386	-0.8646558662805668	-0.8665953337063919	0.8774389159826961	0.8876805878938935	-0.8591966654081138	-0.8806314480315868	0.8743217660096686	0.8619008542242095	-0.8813334844301134	-0.879824872684	0.8590832026037103	0.8726886573318785	-0.8372746823868277	-0.007704449964792695	0.0003300259050600231	-0.9119763297911185
6.0	-4.167976849275934	-3.7053494641021745	-3.6640230704387786	-3.526650999221199	-3.216681566381129	-3.0566588652991387	-2.5340235200717682	-2.3866134495098317	-2.060484550284124	-1.9063111105666204	1.8816045288532766	2.035953709516216	2.3621632407268986	2.5089893423172844	3.032421160658262	3.1917139777430275	3.502461746621259	3.637147327337244	3.682518514406891	4.143309259932837	0.9089509137078673	0.39623385545923007	-0.3913222380104677	0.8416617719830347	-0.8658350542143501	-0.8645047754045191	0.8776102968115967	0.8883604965308554	-0.857354381114825	-0.8826967544171512	0.8773545445421249	0.8591234464447634	-0.8830381831627562	-0.8789729424610844	0.8584946969397961	0.8723762576550117	-0.8420893702831892	0.36787678838066357	-0.3699459912645146	-0.912283378121992
7.0	-4.127403013057127	-3.680668688149753	-3.6273331705632446	-3.4755532749711824	-3.195982236157989	-3.0066349944704927	-2.5216608999929475	-2.346373590976482	-2.050108143608595	-1.866480703121395	1.8418037714176698	2.025563348279467	2.32186219300715	2.4966671364543385	2.982357470996173	3.171062067196246	3.4512388873912294	3.6011157198328196	3.6572961167575992	4.102741366699002	0.9092812430802145	0.6311455498714528	-0.6305554915041446	0.8452523693941058	-0.8665595157912087	-0.8625068910915237	0.8776284608702942	0.8891862980368259	-0.8550027721089671	-0.8851028853471357	0.8804265210465011	0.8561495630721357	-0.8845892075066201	-0.8782687251618008	0.8575129828946583	0.8721056650092067	-0.8452833035603976	0.6085362028534684	-0.6067137894109425	-0.9126422746461138
8.0	-4.079890532869094	-3.651212061033874	-3.5820789035709337	-3.4185006501086983	-3.1688626838531153	-2.9508893999707073	-2.5043860972914747	-2.3018244271169204	-2.0350319292433383	-1.8225402355631477	1.7978896736698484	2.0104797630423077	2.2772632574658997	2.4794167368571474	2.926586572079062	3.143977657788801	3.394096927430547	3.5563151633806784	3.6274647757791127	4.055235756090384	0.9096472701544247	0.7420474957477188	-0.7445091512146699	0.8472643805826265	-0.8668572954461865	-0.8604529955918879	0.8775084312388906	0.889992315734305	-0.8520398437080572	-0.8877882494879193	0.8836056910928595	0.8527500158142635	-0.8859544132395624	-0.8775929719186226	0.8561816773116054	0.8717184007360023	-0.8472050857875966	0.7318645413802308	-0.7271371990322794	-0.913043014366146
9.0	-4.025661499285761	-3.61618797097755	-3.5293648948959095	-3.3557660547625368	-3.1354192294644463	-2.8896893228818357	-2.482236633768678	-2.253103734165193	-2.0152977810832846	-1.774610446994882	1.7499845583477196	1.990743282999433	2.2284994823000694	2.457280054418327	2.865370801937172	3.1105627397506894	3.3312942389239115	3.5038902398877148	3.5922070267379813	4.001014505939544	0.9100363862020008	0.7968211442854606	-0.8014784853547275	0.8479795682852979	-0.8666634729539517	-0.8582319578200047	0.877223334178851	0.8905841256689757	-0.8482633145780641	-0.8907191069902511	0.8869238941049997	0.848660468535909	-0.8870094417001663	-0.8768475660359129	0.8544873348498612	0.8710618827863913	-0.8480222020023115	0.7953300998113386	-0.7883991119901361	-0.9134735792835621
10.0	-3.964974720796438	-3.5753496718425235	-3.469839152345496	-3.287632434965421	-3.09579316092804	-2.823316999807185	-2.455274130362491	-2.2003559830571127	-1.9909700657937548	-1.7228166709112052	1.698214594680386	1.966417487395688	2.1757127039977586	2.430320869562645	2.7989897888388184	3.0709623631856218	3.263105249899189	3.4445515973596317	3.5512212964266867	3.9403364024257375	0.9104337250926965	0.8266584390237273	-0.8329126393989396	0.8474451485764968	-0.8658140630071127	-0.8557404819709673	0.8767187435091701	0.8906786104435104	-0.8433446084175981	-0.8938711718765157	0.8903936276248496	0.8435208135580918	-0.8875138119100798	-0.8759334460163954	0.8523779569138307	0.8699387613211857	-0.8477423112523382	0.8305612832683306	-0.8219347366426283	-0.9139198388393183
